word,pronunciation,difficulty,categories,definition,examples,usage_notes,collocations
unimportant,/ənɪmˈpɔɹtənt/,intermediate,"[""Everyday Conversation""]",Not important,"[""His contribution was deemed unimportant."", ""She began to seem unimportant after the conversation.""]",Commonly used as an adjective. It can modify a noun and may also follow a linking verb when the meaning permits. Common combinations include 'seem unimportant' and 'relatively unimportant'.,"[""seem unimportant"", ""relatively unimportant""]"
union,/ˈjunjən/,beginner,"[""Everyday Conversation""]",An organized association of workers formed to protect and further their rights and interests; a labor union,"[""He is a member of the teachers' union."", ""The article discussed the labor union in detail.""]","Commonly used as a noun. Article and plural patterns depend on the intended sense, especially when the noun can be countable or uncountable. Common combinations include 'labor union' and 'union member'.","[""labor union"", ""union member""]"
unique,/juˈnik/,beginner,"[""Everyday Conversation""]",Being the only one of its kind; unlike anything else,"[""Her design is unique."", ""The article discussed the unique opportunity in detail.""]","Commonly used as a noun. Article and plural patterns depend on the intended sense, especially when the noun can be countable or uncountable. Common combinations include 'unique opportunity' and 'unique perspective'.","[""unique opportunity"", ""unique perspective""]"
unit,/ˈjunət/,beginner,"[""Everyday Conversation""]",An individual thing or person regarded as single and complete but which can also form an individual component of a larger or more complex whole,"[""The new housing unit is now available."", ""The article discussed the housing unit in detail.""]","Commonly used as a noun. Article and plural patterns depend on the intended sense, especially when the noun can be countable or uncountable. Common combinations include 'housing unit' and 'single unit'.","[""housing unit"", ""single unit""]"
unite,/ˈjuˌnaɪt/,beginner,"[""Everyday Conversation""]",Come or bring together for a common purpose or action,"[""They decided to unite their efforts."", ""Please unite efforts before you continue.""]",Commonly used as a verb. Choose the tense and object pattern required by the context; phrasal-verb particles should stay with the verb. Common combinations include 'unite efforts' and 'unite the country'.,"[""unite efforts"", ""unite the country""]"
united,/juˈnaɪtɪd/,beginner,"[""Everyday Conversation""]","Joined together politically, for a common purpose, or by common feelings","[""They stood united in their cause."", ""The article discussed the united front in detail.""]","Commonly used as a noun. Article and plural patterns depend on the intended sense, especially when the noun can be countable or uncountable. Common combinations include 'united front' and 'united in'.","[""united front"", ""united in""]"
universe,/ˈjunəˌvɝs/,intermediate,"[""Academic""]",All existing matter and space considered as a whole; the cosmos,"[""The universe is vast and mysterious."", ""The article discussed the expanding universe in detail.""]","Commonly used as a noun. Article and plural patterns depend on the intended sense, especially when the noun can be countable or uncountable. Common combinations include 'expanding universe' and 'universe theory'.","[""expanding universe"", ""universe theory""]"
university,/ˌjunəˈvɝsəti/,advanced,"[""Everyday Conversation"", ""Academic""]","An educational institution designed for instruction, examination, or both, of students in many branches of advanced learning, conferring degrees in various faculties, and often embodying colleges and similar institutions","[""She attends a prestigious university."", ""The article discussed the university degree in detail.""]","Commonly used as a noun. Article and plural patterns depend on the intended sense, especially when the noun can be countable or uncountable. Common combinations include 'university degree' and 'university campus'.","[""university degree"", ""university campus""]"
unkind,/ənˈkaɪnd/,beginner,"[""Everyday Conversation""]",Inconsiderate and harsh to others,"[""His unkind remarks hurt her feelings."", ""The article discussed the unkind words in detail.""]","Commonly used as a noun. Article and plural patterns depend on the intended sense, especially when the noun can be countable or uncountable. Common combinations include 'unkind words' and 'unkind act'.","[""unkind words"", ""unkind act""]"
unknown,/ənˈnoʊn/,intermediate,"[""Everyday Conversation""]",Not known or familiar,"[""The author of the letter is unknown."", ""She began to remain unknown after the conversation.""]",Commonly used as an adjective. It can modify a noun and may also follow a linking verb when the meaning permits. Common combinations include 'remain unknown' and 'completely unknown'.,"[""remain unknown"", ""completely unknown""]"
unless,/ənˈlɛs/,beginner,"[""Everyday Conversation""]",Except if (used to introduce the case in which a statement being made is not true or valid),"[""You cannot go out unless you finish your homework."", ""Use 'unless' to connect ideas when the relationship between them is clear.""]","Used to connect words, phrases, or clauses; punctuation depends on the sentence structure. Common combinations include 'unless otherwise stated' and 'unless you have'.","[""unless otherwise stated"", ""unless you have""]"
unlike,/ənˈlaɪk/,beginner,"[""Everyday Conversation""]",Different from; not similar to,"[""Her behavior is unlike her usual self."", ""The article discussed the unlike any other in detail.""]","Commonly used as a noun. Article and plural patterns depend on the intended sense, especially when the noun can be countable or uncountable. Common combinations include 'unlike any other' and 'unlike before'.","[""unlike any other"", ""unlike before""]"
unlikely,/ənˈlaɪkli/,intermediate,"[""Everyday Conversation""]","Not likely to happen, be done, or be true; improbable","[""It is unlikely to rain today."", ""She began to seem unlikely after the conversation.""]",Commonly used as an adjective. It can modify a noun and may also follow a linking verb when the meaning permits. Common combinations include 'highly unlikely' and 'seem unlikely'.,"[""highly unlikely"", ""seem unlikely""]"
unload,/ənˈloʊd/,intermediate,"[""Travel"", ""Everyday Conversation""]","Remove (something) from a load, especially a vehicle, container, or ship","[""They need to unload the truck."", ""Please unload the cargo before you continue.""]",Commonly used as a verb. Choose the tense and object pattern required by the context; phrasal-verb particles should stay with the verb. Common combinations include 'unload the cargo' and 'unload quickly'.,"[""unload the cargo"", ""unload quickly""]"
unlock,/ənˈlɑk/,beginner,"[""Everyday Conversation""]",Open the lock of (something),"[""She unlocked the door."", ""The article discussed the unlock the door in detail.""]","Commonly used as a noun. Article and plural patterns depend on the intended sense, especially when the noun can be countable or uncountable. Common combinations include 'unlock the door' and 'unlock the potential'.","[""unlock the door"", ""unlock the potential""]"
unnecessary,/ənˈnɛsəˌsɛɹi/,intermediate,"[""Everyday Conversation""]",Not needed,"[""This procedure is unnecessary."", ""It was a unnecessary costs that everyone noticed.""]",Commonly used as an adjective. It can modify a noun and may also follow a linking verb when the meaning permits. Common combinations include 'completely unnecessary' and 'unnecessary costs'.,"[""completely unnecessary"", ""unnecessary costs""]"
unpleasant,/ənˈplɛzənt/,intermediate,"[""Everyday Conversation""]","Causing discomfort, unhappiness, or revulsion; disagreeable","[""The smell was unpleasant."", ""It was a unpleasant smell that everyone noticed.""]",Commonly used as an adjective. It can modify a noun and may also follow a linking verb when the meaning permits. Common combinations include 'unpleasant smell' and 'unpleasant experience'.,"[""unpleasant smell"", ""unpleasant experience""]"
unreasonable,/ənˈɹiznəbəl/,advanced,"[""Everyday Conversation""]",Not guided by or based on good sense,"[""His demands were unreasonable."", ""It was a unreasonable request that everyone noticed.""]",Commonly used as an adjective. It can modify a noun and may also follow a linking verb when the meaning permits. Common combinations include 'completely unreasonable' and 'unreasonable request'.,"[""completely unreasonable"", ""unreasonable request""]"
